Name,Company,State,City,Salary,Location,Url
LIFE SCIENCES AUTOMATION SOFTWARE - Pharmaceutical Process Engineer, Agidens Schweiz  ,Switzerland,Switzerland,,Switzerland,https://www.glassdoor.com/partner/jobListing.htm?pos=2128&ao=120958&s=58&guid=00000165674ec22da9638b7c6293d31c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_4a1238b5&cb=1535036539706&jobListingId=2908062567
Entwicklungsingenieur Software (m/w),  New,Switzerland,Schaffhausen,,Schaffhausen,https://www.glassdoor.com/partner/jobListing.htm?pos=2129&ao=112088&s=58&guid=00000165674ec22da9638b7c6293d31c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_17741544&cb=1535036539707&jobListingId=2905201113
Assistant Manager/Manager Software Developer, ONE Agency GmbH  ,Switzerland,Zürich,,Zürich,https://www.glassdoor.com/partner/jobListing.htm?pos=2130&ao=33931&s=58&guid=00000165674ec22da9638b7c6293d31c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_a43a7eb3&cb=1535036539708&jobListingId=2708827853
Senior IT MicroStrategy System Engineer, UBS  We're Hiring,Switzerland,Manno,,Manno,https://www.glassdoor.com/partner/jobListing.htm?pos=2201&ao=336265&s=58&guid=00000165674ec7f7a9728848665d8620&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_46b61054&cb=1535036541219&jobListingId=2791414549
Software Project Leader,  ,Switzerland,Hinwil,,Hinwil,https://www.glassdoor.com/partner/jobListing.htm?pos=2202&ao=112088&s=58&guid=00000165674ec7f7a9728848665d8620&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_4685a2b4&cb=1535036541219&jobListingId=2901519855
Junior Accountant, Thermo Fisher Scientific  We're Hiring,Switzerland,Basel,,Basel,https://www.glassdoor.com/partner/jobListing.htm?pos=2203&ao=294110&s=58&guid=00000165674ec7f7a9728848665d8620&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_8e80835a&cb=1535036541221&jobListingId=2906072177
Field Service Specialist, Honeywell  We're Hiring,Switzerland,Torricella-Taverne,,Torricella-Taverne,https://www.glassdoor.com/partner/jobListing.htm?pos=2204&ao=288101&s=58&guid=00000165674ec7f7a9728848665d8620&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_ce52b81e&cb=1535036541222&jobListingId=2851889743
Full Stack Developer, Chase  We're Hiring,Switzerland,Geneva,,Geneva,https://www.glassdoor.com/partner/jobListing.htm?pos=2205&ao=251189&s=58&guid=00000165674ec7f7a9728848665d8620&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_855cfafb&cb=1535036541223&jobListingId=2887930508
Field Service Engineer m/f, Honeywell  We're Hiring,Switzerland,Torricella-Taverne,,Torricella-Taverne,https://www.glassdoor.com/partner/jobListing.htm?pos=2206&ao=288101&s=58&guid=00000165674ec7f7a9728848665d8620&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_b63597d5&cb=1535036541224&jobListingId=2905392828
Principal Scientist (ML), Adobe  We're Hiring,Switzerland,Basel,,Basel,https://www.glassdoor.com/partner/jobListing.htm?pos=2207&ao=247102&s=58&guid=00000165674ec7f7a9728848665d8620&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_027ac78e&cb=1535036541225&jobListingId=2899854025
Senior Solution Engineer, Appway  ,Switzerland,Zürich,,Zürich,https://www.glassdoor.com/partner/jobListing.htm?pos=2208&ao=319052&s=58&guid=00000165674ec7f7a9728848665d8620&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_8029f2d3&cb=1535036541226&jobListingId=2254403497
Werkstudent (w/m): Legal Department SAP (Schweiz) AG (ca. 40 %), SAP  ,Switzerland,Regensdorf,,Regensdorf,https://www.glassdoor.com/partner/jobListing.htm?pos=2209&ao=375053&s=58&guid=00000165674ec7f7a9728848665d8620&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_177f0090&cb=1535036541227&jobListingId=2883600161
IT / Engineer - Informaticien / Technicien, Marriott  Hot,Switzerland,Geneva,,Geneva,https://www.glassdoor.com/partner/jobListing.htm?pos=2210&ao=37049&s=58&guid=00000165674ec7f7a9728848665d8620&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_f2b82241&cb=1535036541228&jobListingId=2839636636
Enterprise Corporate Sales Account Executive, Salesforce  ,Switzerland,Zürich,,Zürich,https://www.glassdoor.com/partner/jobListing.htm?pos=2211&ao=322516&s=58&guid=00000165674ec7f7a9728848665d8620&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_64fa2ebd&cb=1535036541229&jobListingId=2894898726
Java Software Entwickler mit Eclipse RCP Erfahrung,  New,Switzerland,Lucerne,,Lucerne,https://www.glassdoor.com/partner/jobListing.htm?pos=2212&ao=112088&s=58&guid=00000165674ec7f7a9728848665d8620&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_bdf28915&cb=1535036541230&jobListingId=2908509040
Kreativer Software Entwickler C#/.NET (m/w) mit Leidenschaft für ASP.NET,  New,Switzerland,Zürich,,Zürich,https://www.glassdoor.com/partner/jobListing.htm?pos=2213&ao=112088&s=58&guid=00000165674ec7f7a9728848665d8620&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_1a19cf5c&cb=1535036541231&jobListingId=2908509184
"Network Engineer, Software Defined Networking", Google  Hot,Switzerland,Zürich,,Zürich,https://www.glassdoor.com/partner/jobListing.htm?pos=2214&ao=191997&s=58&guid=00000165674ec7f7a9728848665d8620&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_e2e115ea&cb=1535036541231&jobListingId=2852864027
Senior Account Executive (f/m) - Financial Services, SAP  ,Switzerland,Regensdorf,,Regensdorf,https://www.glassdoor.com/partner/jobListing.htm?pos=2215&ao=375053&s=58&guid=00000165674ec7f7a9728848665d8620&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_35618932&cb=1535036541232&jobListingId=2859640295
Werkstudent (m/w) im Bereich Sales Administration, valantic  New,Switzerland,Zürich,,Zürich,https://www.glassdoor.com/partner/jobListing.htm?pos=2216&ao=112088&s=58&guid=00000165674ec7f7a9728848665d8620&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_c4442203&cb=1535036541234&jobListingId=2908469102
Senior Software Engineer, Hexagon Mining  New,Switzerland,Switzerland,,Switzerland,https://www.glassdoor.com/partner/jobListing.htm?pos=2217&ao=4465&s=58&guid=00000165674ec7f7a9728848665d8620&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_c0748218&cb=1535036541235&jobListingId=2655359097
Teamleiter / in Software Für Die Produktentwicklung, Brütsch Elektronik AG  New,Switzerland,Laufen-Uhwiesen,,Laufen-Uhwiesen,https://www.glassdoor.com/partner/jobListing.htm?pos=2218&ao=186496&s=58&guid=00000165674ec7f7a9728848665d8620&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_66ccdbf5&cb=1535036541235&jobListingId=2907971066
Senior Software Engineer, Primework AG  ,Switzerland,Zürich,,Zürich,https://www.glassdoor.com/partner/jobListing.htm?pos=2219&ao=33931&s=58&guid=00000165674ec7f7a9728848665d8620&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_d2cfd474&cb=1535036541236&jobListingId=2901616996
Software Engineer Java (m/w), ONE Agency GmbH  ,Switzerland,Basel,,Basel,https://www.glassdoor.com/partner/jobListing.htm?pos=2220&ao=33931&s=58&guid=00000165674ec7f7a9728848665d8620&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_59c1a3c2&cb=1535036541238&jobListingId=2707491721
Software Expert., Kudelski  New,Switzerland,Cheseaux-sur-Lausanne,,Cheseaux-sur-Lausanne,https://www.glassdoor.com/partner/jobListing.htm?pos=2221&ao=4120&s=58&guid=00000165674ec7f7a9728848665d8620&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_7c99d6e7&cb=1535036541239&jobListingId=2492486237
Embedded Software Engineer, ONE Agency GmbH  ,Switzerland,Switzerland,,Switzerland,https://www.glassdoor.com/partner/jobListing.htm?pos=2222&ao=33931&s=58&guid=00000165674ec7f7a9728848665d8620&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_92f677ab&cb=1535036541240&jobListingId=2705892313
Software Developer (Java), ONE Agency GmbH  ,Switzerland,Zürich,,Zürich,https://www.glassdoor.com/partner/jobListing.htm?pos=2223&ao=33931&s=58&guid=00000165674ec7f7a9728848665d8620&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_34cbb5f0&cb=1535036541241&jobListingId=2705898807
Embedded Software Entwickler (m/w), V-ZUG  ,Switzerland,Zug,,Zug,https://www.glassdoor.com/partner/jobListing.htm?pos=2224&ao=43297&s=58&guid=00000165674ec7f7a9728848665d8620&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_2c4a12ee&cb=1535036541243&jobListingId=2851678385
Junior Software Engineer (m/w) ? Young Brilliant Geek,  ,Switzerland,St. Gall,,St. Gall,https://www.glassdoor.com/partner/jobListing.htm?pos=2225&ao=112088&s=58&guid=00000165674ec7f7a9728848665d8620&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_46effa57&cb=1535036541244&jobListingId=2908513279
SAP Leonardo & Analytics Solution Sales Expert (f/m), SAP  ,Switzerland,Regensdorf,,Regensdorf,https://www.glassdoor.com/partner/jobListing.htm?pos=2226&ao=375053&s=58&guid=00000165674ec7f7a9728848665d8620&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_23eda53d&cb=1535036541245&jobListingId=2885661844
Senior Software Engineer, ONE Agency GmbH  ,Switzerland,Zürich,,Zürich,https://www.glassdoor.com/partner/jobListing.htm?pos=2227&ao=33931&s=58&guid=00000165674ec7f7a9728848665d8620&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_54eeb9c5&cb=1535036541246&jobListingId=2705850472
Senior Azure Cloud Software-Architekt/in, bbv Software Services  ,Switzerland,Zürich,,Zürich,https://www.glassdoor.com/partner/jobListing.htm?pos=2228&ao=4120&s=58&guid=00000165674ec7f7a9728848665d8620&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_23e620b1&cb=1535036541247&jobListingId=2665220323
Professional Software Architekt/in im .NET Umfeld, ONE Agency GmbH  New,Switzerland,Winterthur,,Winterthur,https://www.glassdoor.com/partner/jobListing.htm?pos=2229&ao=33931&s=58&guid=00000165674ec7f7a9728848665d8620&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_f86392b1&cb=1535036541248&jobListingId=2907396617
Java Software Engineer (M/W), ONE Agency GmbH  ,Switzerland,Zürich,,Zürich,https://www.glassdoor.com/partner/jobListing.htm?pos=2230&ao=33931&s=58&guid=00000165674ec7f7a9728848665d8620&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_090b6d83&cb=1535036541249&jobListingId=2751664388
Senior IT System Engineer – Business Intelligence Tools, UBS  Award Winner,Switzerland,Manno,,Manno,https://www.glassdoor.com/partner/jobListing.htm?pos=2301&ao=336265&s=58&guid=00000165674ece37aa6baf1e39c6cd35&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_293df8a5&cb=1535036542680&jobListingId=2791414438
Oracle Developer, UBS  Award Winner,Switzerland,Zürich,,Zürich,https://www.glassdoor.com/partner/jobListing.htm?pos=2302&ao=336265&s=58&guid=00000165674ece37aa6baf1e39c6cd35&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_eeffed85&cb=1535036542681&jobListingId=2894780669
Business Process Analyst, Hilti Group  ,Switzerland,Buchs,,Buchs,https://www.glassdoor.com/partner/jobListing.htm?pos=2303&ao=294398&s=58&guid=00000165674ece37aa6baf1e39c6cd35&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_f72c9f72&cb=1535036542682&jobListingId=2733730689
Solutions Architect, VMware  Award Winner,Switzerland,Switzerland,,Switzerland,https://www.glassdoor.com/partner/jobListing.htm?pos=2304&ao=291724&s=58&guid=00000165674ece37aa6baf1e39c6cd35&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_17e3c976&cb=1535036542683&jobListingId=2796074619
AI Developer Technology Engineer, NVIDIA  Award Winner,Switzerland,Zürich,,Zürich,https://www.glassdoor.com/partner/jobListing.htm?pos=2305&ao=284597&s=58&guid=00000165674ece37aa6baf1e39c6cd35&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_d37ca922&cb=1535036542683&jobListingId=2667631248
Internship Software Engineer, Pilatus Aircraft  ,Switzerland,Stans,,Stans,https://www.glassdoor.com/partner/jobListing.htm?pos=2306&ao=4120&s=58&guid=00000165674ece37aa6baf1e39c6cd35&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_34df4055&cb=1535036542684&jobListingId=2823471661
Embedded Software Engineer,  ,Switzerland,Thalwil,,Thalwil,https://www.glassdoor.com/partner/jobListing.htm?pos=2307&ao=112088&s=58&guid=00000165674ece37aa6baf1e39c6cd35&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_db02507d&cb=1535036542685&jobListingId=2902896405
SAP CX Business Development Specialist for CH (f/m) - Limited contract for 6 months, SAP  Award Winner,Switzerland,Regensdorf,,Regensdorf,https://www.glassdoor.com/partner/jobListing.htm?pos=2308&ao=375053&s=58&guid=00000165674ece37aa6baf1e39c6cd35&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_4b7de3cd&cb=1535036542686&jobListingId=2881932145
SAP Integration Consultant for SAP Digital Business Services, SAP  Award Winner,Switzerland,Regensdorf,,Regensdorf,https://www.glassdoor.com/partner/jobListing.htm?pos=2309&ao=375053&s=58&guid=00000165674ece37aa6baf1e39c6cd35&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_a0f55eef&cb=1535036542691&jobListingId=2881936428
QA Engineer; Zurich; 120k; Perm, Imobilus  New,Switzerland,Zürich,,Zürich,https://www.glassdoor.com/partner/jobListing.htm?pos=2310&ao=70759&s=58&guid=00000165674ece37aa6baf1e39c6cd35&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_c9af224c&cb=1535036542692&jobListingId=2905736481
Software Engineer Banking, Swisscom  New,Switzerland,Zürich,,Zürich,https://www.glassdoor.com/partner/jobListing.htm?pos=2311&ao=4120&s=58&guid=00000165674ece37aa6baf1e39c6cd35&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_cccffa13&cb=1535036542693&jobListingId=2855964307
Software Engineer - iOS, Beekeeper  ,Switzerland,Zürich,,Zürich,https://www.glassdoor.com/partner/jobListing.htm?pos=2312&ao=8095&s=58&guid=00000165674ece37aa6baf1e39c6cd35&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_fae8e261&cb=1535036542694&jobListingId=2896757646
Software Entwickler/ in ERP/CTO,  ,Switzerland,Sachseln,,Sachseln,https://www.glassdoor.com/partner/jobListing.htm?pos=2313&ao=112088&s=58&guid=00000165674ece37aa6baf1e39c6cd35&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_07fc1b07&cb=1535036542695&jobListingId=2903790506
"Senior Software Engineer (w/m, 80% - 100%), St. Gallen",  New,Switzerland,Zürich,,Zürich,https://www.glassdoor.com/partner/jobListing.htm?pos=2314&ao=112088&s=58&guid=00000165674ece37aa6baf1e39c6cd35&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_bd3182dc&cb=1535036542696&jobListingId=2908465717
Test Ingenieur (Software/Firmware),  ,Switzerland,Zug,,Zug,https://www.glassdoor.com/partner/jobListing.htm?pos=2315&ao=112088&s=58&guid=00000165674ece37aa6baf1e39c6cd35&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_e5aab6b3&cb=1535036542696&jobListingId=2903810111
Software Project Manager, Hexagon Mining  ,Switzerland,Switzerland,,Switzerland,https://www.glassdoor.com/partner/jobListing.htm?pos=2316&ao=4465&s=58&guid=00000165674ece37aa6baf1e39c6cd35&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_a669ebd4&cb=1535036542697&jobListingId=2852526481
SAP Business Transformation Services: Business Enterprise Senior/Principal Consultant (f/m), SAP  Award Winner,Switzerland,Regensdorf,,Regensdorf,https://www.glassdoor.com/partner/jobListing.htm?pos=2317&ao=375053&s=58&guid=00000165674ece37aa6baf1e39c6cd35&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_0ddb29c4&cb=1535036542698&jobListingId=2880004336
Software-Ingenieur für Testautomatisierung oder Testmanager (w/m), Allgeier Group  ,Switzerland,Bern,,Bern,https://www.glassdoor.com/partner/jobListing.htm?pos=2318&ao=4120&s=58&guid=00000165674ece37aa6baf1e39c6cd35&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_2c3e4d4d&cb=1535036542748&jobListingId=2850104943
Software Ingenieur/in C#/.NET, Leica Geosystems  ,Switzerland,Berneck,,Berneck,https://www.glassdoor.com/partner/jobListing.htm?pos=2319&ao=4120&s=58&guid=00000165674ece37aa6baf1e39c6cd35&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_647506fc&cb=1535036542749&jobListingId=2355315898
Microsoft Dynamics NAV Entwickler 80 - 100%, ITech Consult  ,Switzerland,St. Gall,,St. Gall,https://www.glassdoor.com/partner/jobListing.htm?pos=2320&ao=70759&s=58&guid=00000165674ece37aa6baf1e39c6cd35&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_1c5b63d3&cb=1535036542750&jobListingId=2901129163
.NET Software Developer (m/w), ONE Agency GmbH  ,Switzerland,Switzerland,,Switzerland,https://www.glassdoor.com/partner/jobListing.htm?pos=2321&ao=33931&s=58&guid=00000165674ece37aa6baf1e39c6cd35&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_bc69a26c&cb=1535036542752&jobListingId=2751664253
Software Entwicklerer/-in ERP/CTO, Maxon Motor  ,Switzerland,Sachseln,,Sachseln,https://www.glassdoor.com/partner/jobListing.htm?pos=2322&ao=4120&s=58&guid=00000165674ece37aa6baf1e39c6cd35&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_7f8165e7&cb=1535036542753&jobListingId=2876584163
Marketing Technology Software Engineer, Netcentric  ,Switzerland,Zürich,,Zürich,https://www.glassdoor.com/partner/jobListing.htm?pos=2323&ao=4134&s=58&guid=00000165674ece37aa6baf1e39c6cd35&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_8491d50e&cb=1535036542754&jobListingId=2902240118
Software Engineer (m/w) Java, ONE Agency GmbH  ,Switzerland,Zürich,,Zürich,https://www.glassdoor.com/partner/jobListing.htm?pos=2324&ao=33931&s=58&guid=00000165674ece37aa6baf1e39c6cd35&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_a40e65f9&cb=1535036542755&jobListingId=2751700367
(Senior-) Software-Engineer (m/w), ONE Agency GmbH  ,Switzerland,Lucerne,,Lucerne,https://www.glassdoor.com/partner/jobListing.htm?pos=2325&ao=33931&s=58&guid=00000165674ece37aa6baf1e39c6cd35&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_42d6dc85&cb=1535036542756&jobListingId=2708916668
Software-Entwickler(-in) / Projektingenieur(-in) Bahnstrom, Enotrac  ,Switzerland,Thun,,Thun,https://www.glassdoor.com/partner/jobListing.htm?pos=2326&ao=4120&s=58&guid=00000165674ece37aa6baf1e39c6cd35&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_ca1e1973&cb=1535036542758&jobListingId=2899586857
Software-Entwickler Java (m/w), ONE Agency GmbH  ,Switzerland,Olten,,Olten,https://www.glassdoor.com/partner/jobListing.htm?pos=2327&ao=33931&s=58&guid=00000165674ece37aa6baf1e39c6cd35&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_c46d8dd5&cb=1535036542759&jobListingId=2708918397
Senior Software Entwickler / Engineer,  New,Switzerland,Zürich,,Zürich,https://www.glassdoor.com/partner/jobListing.htm?pos=2328&ao=112088&s=58&guid=00000165674ece37aa6baf1e39c6cd35&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_8af77268&cb=1535036542760&jobListingId=2907277577
Begeisterter Software-Engineer für Security-Lösungen, ONE Agency GmbH  New,Switzerland,Zürich,,Zürich,https://www.glassdoor.com/partner/jobListing.htm?pos=2329&ao=33931&s=58&guid=00000165674ece37aa6baf1e39c6cd35&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_21286ffc&cb=1535036542761&jobListingId=2907394511
SOFTWARE-INGENIEUR FÜR TESTAUTOMATISIERUNG (M/W), ONE Agency GmbH  ,Switzerland,Zug,,Zug,https://www.glassdoor.com/partner/jobListing.htm?pos=2330&ao=33931&s=58&guid=00000165674ece37aa6baf1e39c6cd35&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_5cc1784a&cb=1535036542762&jobListingId=2751676479
Translator, Lionbridge  ,Switzerland,Zürich,,Zürich,https://www.glassdoor.com/partner/jobListing.htm?pos=2401&ao=295141&s=58&guid=00000165674ed2cea86d1ba96515c7d2&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_7f6292d5&cb=1535036543868&jobListingId=2903122936
Software Projektleiter, Stöcklin Logistik  ,Switzerland,Aesch,,Aesch,https://www.glassdoor.com/partner/jobListing.htm?pos=2402&ao=4120&s=58&guid=00000165674ed2cea86d1ba96515c7d2&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_e9928141&cb=1535036543870&jobListingId=2497389063
Investigator Support Specialist, Covance  ,Switzerland,Geneva,,Geneva,https://www.glassdoor.com/partner/jobListing.htm?pos=2403&ao=280447&s=58&guid=00000165674ed2cea86d1ba96515c7d2&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_e4bf15f6&cb=1535036543872&jobListingId=2901158812
C# / .NET Software Developer,  ,Switzerland,Bern,,Bern,https://www.glassdoor.com/partner/jobListing.htm?pos=2404&ao=112088&s=58&guid=00000165674ed2cea86d1ba96515c7d2&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_b916c604&cb=1535036543873&jobListingId=2902913198
Junior ICT Support, ITech Consult  ,Switzerland,Bern,,Bern,https://www.glassdoor.com/partner/jobListing.htm?pos=2405&ao=70759&s=58&guid=00000165674ed2cea86d1ba96515c7d2&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_7ff3b9e8&cb=1535036543874&jobListingId=2902592918
Software Engineer (System Support Software), Swisslog Warehouse & Distribution Solutions  ,Switzerland,Aarau,,Aarau,https://www.glassdoor.com/partner/jobListing.htm?pos=2406&ao=43297&s=58&guid=00000165674ed2cea86d1ba96515c7d2&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_29a3fbd5&cb=1535036543876&jobListingId=2888952461
Python/C++ Software Engineer,  ,Switzerland,Zürich,,Zürich,https://www.glassdoor.com/partner/jobListing.htm?pos=2407&ao=112088&s=58&guid=00000165674ed2cea86d1ba96515c7d2&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_d868965a&cb=1535036543877&jobListingId=2905201559
Sr. Systems Engineer (Presales), Nutanix  Award Winner,Switzerland,Zürich,,Zürich,https://www.glassdoor.com/partner/jobListing.htm?pos=2408&ao=332564&s=58&guid=00000165674ed2cea86d1ba96515c7d2&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_398a5e5e&cb=1535036543879&jobListingId=2730927537
